"Id","SalePrice"
2849,197160.868158185
2850,289744.098474876
2851,219032.300987283
2852,240721.258278524
2853,238116.631130743
2854,142166.260409184
2855,210020.260441443
2856,194366.638438911
2857,189052.263781159
2858,205585.858816299
2859,116783.439176307
2860,117780.115034604
2861,125663.13356847
2862,204605.211256511
2863,136030.036348883
2864,243411.023109518
2865,137813.206839472
2866,168936.793350638
2867,97044.6244609543
2868,105338.945042265
2869,105565.798515465
2870,128626.425373857
2871,84076.7238853445
2872,58285.022421715
2873,101909.416275574
2874,126238.623554
2875,122069.321617646
2876,178314.049311095
2877,127623.520819232
2878,150474.10868603
2879,130753.290917157
2880,98215.5161055236
2881,123473.614930555
2882,140966.723945891
2883,171406.258418596
2884,184230.873237321
2885,152488.012928951
2886,205708.549987404
2887,110614.324379411
2888,131304.720398164
2889,68235.478288402
2890,84067.6617799924
2891,133900.093677833
2892,68860.3563880251
2893,97914.6074718152
2894,67282.2529540262
2895,264733.551560842
2896,245694.935296612
2897,204505.352521661
2898,164553.426515101
2899,208549.530241085
2900,163146.815388984
2901,200256.875679754
2902,190322.429966954
2903,328042.936531055
2904,337309.018454916
2905,77314.1405691359
2906,227347.108521105
2907,117974.938778739
2908,130969.213780012
2909,161346.297418734
2910,85147.1535445467
2911,89172.5266095156
2912,143957.590948812
2913,93235.2508131916
2914,85045.477264029
2915,93853.8389413446
2916,94328.2354448478
2917,188018.529057595
2918,111867.396422255
2919,236258.31443758
